"TIME","GEO","UNIT","AGE","SEX","Value","Flag and Footnotes"
"2016","Latvia","Percentage","From 25 to 54 years","Females","22.5",""
"2016","Latvia","Percentage","55 years or over","Total","39.0",""
"2016","Latvia","Percentage","55 years or over","Males","33.2",""
"2016","Latvia","Percentage","55 years or over","Females","42.4",""
"2016","Lithuania","Cumulative difference from 2008, in thousands","Total","Total","-39",""
"2016","Lithuania","Cumulative difference from 2008, in thousands","Total","Males",":",""
"2016","Lithuania","Cumulative difference from 2008, in thousands","Total","Females",":",""
"2016","Lithuania","Cumulative difference from 2008, in thousands","Less than 16 years","Total",":",""
"2016","Lithuania","Cumulative difference from 2008, in thousands","Less than 16 years","Males",":",""
"2016","Lithuania","Cumulative difference from 2008, in thousands","Less than 16 years","Females",":",""
"2016","Lithuania","Cumulative difference from 2008, in thousands","From 16 to 24 years","Total",":",""
"2016","Lithuania","Cumulative difference from 2008, in thousands","From 16 to 24 years","Males",":",""
"2016","Lithuania","Cumulative difference from 2008, in thousands","From 16 to 24 years","Females",":",""
"2016","Lithuania","Cumulative difference from 2008, in thousands","From 25 to 54 years","Total",":",""
"2016","Lithuania","Cumulative difference from 2008, in thousands","From 25 to 54 years","Males",":",""
"2016","Lithuania","Cumulative difference from 2008, in thousands","From 25 to 54 years","Females",":",""
"2016","Lithuania","Cumulative difference from 2008, in thousands","55 years or over","Total",":",""
"2016","Lithuania","Cumulative difference from 2008, in thousands","55 years or over","Males",":",""
"2016","Lithuania","Cumulative difference from 2008, in thousands","55 years or over","Females",":",""
"2016","Lithuania","Thousand persons","Total","Total","871",""
"2016","Lithuania","Thousand persons","Total","Males","379",""
"2016","Lithuania","Thousand persons","Total","Females","492",""
"2016","Lithuania","Thousand persons","Less than 16 years","Total","147",""
"2016","Lithuania","Thousand persons","Less than 16 years","Males","79",""
"2016","Lithuania","Thousand persons","Less than 16 years","Females","68",""
"2016","Lithuania","Thousand persons","From 16 to 24 years","Total","107",""
"2016","Lithuania","Thousand persons","From 16 to 24 years","Males","52",""
"2016","Lithuania","Thousand persons","From 16 to 24 years","Females","56",""
"2016","Lithuania","Thousand persons","From 25 to 54 years","Total","289",""
"2016","Lithuania","Thousand persons","From 25 to 54 years","Males","145",""
"2016","Lithuania","Thousand persons","From 25 to 54 years","Females","144",""
"2016","Lithuania","Thousand persons","55 years or over","Total","328",""
"2016","Lithuania","Thousand persons","55 years or over","Males","103",""
"2016","Lithuania","Thousand persons","55 years or over","Females","224",""
"2016","Lithuania","Percentage","Total","Total","30.1",""
"2016","Lithuania","Percentage","Total","Males","28.5",""
"2016","Lithuania","Percentage","Total","Females","31.5",""
"2016","Lithuania","Percentage","Less than 16 years","Total","32.4",""
"2016","Lithuania","Percentage","Less than 16 years","Males","34.1",""
"2016","Lithuania","Percentage","Less than 16 years","Females","30.6",""
"2016","Lithuania","Percentage","From 16 to 24 years","Total","32.7",""
"2016","Lithuania","Percentage","From 16 to 24 years","Males","30.7",""
"2016","Lithuania","Percentage","From 16 to 24 years","Females","34.9",""
"2016","Lithuania","Percentage","From 25 to 54 years","Total","24.7",""
"2016","Lithuania","Percentage","From 25 to 54 years","Males","25.3",""
"2016","Lithuania","Percentage","From 25 to 54 years","Females","24.1",""
"2016","Lithuania","Percentage","55 years or over","Total","35.0",""
"2016","Lithuania","Percentage","55 years or over","Males","29.0",""
"2016","Lithuania","Percentage","55 years or over","Females","38.6",""
"2016","Luxembourg","Cumulative difference from 2008, in thousands","Total","Total","42","b"
"2016","Luxembourg","Cumulative difference from 2008, in thousands","Total","Males",":",""
"2016","Luxembourg","Cumulative difference from 2008, in thousands","Total","Females",":",""
"2016","Luxembourg","Cumulative difference from 2008, in thousands","Less than 16 years","Total",":",""
"2016","Luxembourg","Cumulative difference from 2008, in thousands","Less than 16 years","Males",":",""
"2016","Luxembourg","Cumulative difference from 2008, in thousands","Less than 16 years","Females",":",""
"2016","Luxembourg","Cumulative difference from 2008, in thousands","From 16 to 24 years","Total",":",""
"2016","Luxembourg","Cumulative difference from 2008, in thousands","From 16 to 24 years","Males",":",""
"2016","Luxembourg","Cumulative difference from 2008, in thousands","From 16 to 24 years","Females",":",""
"2016","Luxembourg","Cumulative difference from 2008, in thousands","From 25 to 54 years","Total",":",""
"2016","Luxembourg","Cumulative difference from 2008, in thousands","From 25 to 54 years","Males",":",""
"2016","Luxembourg","Cumulative difference from 2008, in thousands","From 25 to 54 years","Females",":",""
"2016","Luxembourg","Cumulative difference from 2008, in thousands","55 years or over","Total",":",""
"2016","Luxembourg","Cumulative difference from 2008, in thousands","55 years or over","Males",":",""
"2016","Luxembourg","Cumulative difference from 2008, in thousands","55 years or over","Females",":",""
"2016","Luxembourg","Thousand persons","Total","Total","114","b"
"2016","Luxembourg","Thousand persons","Total","Males","54","b"
"2016","Luxembourg","Thousand persons","Total","Females","60","b"
"2016","Luxembourg","Thousand persons","Less than 16 years","Total","24","b"
"2016","Luxembourg","Thousand persons","Less than 16 years","Males","12","b"
"2016","Luxembourg","Thousand persons","Less than 16 years","Females","12","b"
"2016","Luxembourg","Thousand persons","From 16 to 24 years","Total","20","b"
"2016","Luxembourg","Thousand persons","From 16 to 24 years","Males","12","b"
"2016","Luxembourg","Thousand persons","From 16 to 24 years","Females","8","b"
"2016","Luxembourg","Thousand persons","From 25 to 54 years","Total","47","b"
"2016","Luxembourg","Thousand persons","From 25 to 54 years","Males","20","b"
"2016","Luxembourg","Thousand persons","From 25 to 54 years","Females","27","b"
"2016","Luxembourg","Thousand persons","55 years or over","Total","22","b"
"2016","Luxembourg","Thousand persons","55 years or over","Males","10","b"
"2016","Luxembourg","Thousand persons","55 years or over","Females","12","b"
"2016","Luxembourg","Percentage","Total","Total","19.8","b"
"2016","Luxembourg","Percentage","Total","Males","18.7","b"
"2016","Luxembourg","Percentage","Total","Females","20.9","b"
"2016","Luxembourg","Percentage","Less than 16 years","Total","22.2","b"
"2016","Luxembourg","Percentage","Less than 16 years","Males","21.0","b"
"2016","Luxembourg","Percentage","Less than 16 years","Females","23.5","b"
"2016","Luxembourg","Percentage","From 16 to 24 years","Total","29.2","b"
"2016","Luxembourg","Percentage","From 16 to 24 years","Males","32.9","b"
"2016","Luxembourg","Percentage","From 16 to 24 years","Females","25.1","b"
"2016","Luxembourg","Percentage","From 25 to 54 years","Total","18.5","b"
"2016","Luxembourg","Percentage","From 25 to 54 years","Males","15.8","b"
"2016","Luxembourg","Percentage","From 25 to 54 years","Females","21.1","b"
"2016","Luxembourg","Percentage","55 years or over","Total","15.9","b"
"2016","Luxembourg","Percentage","55 years or over","Males","14.6","b"
"2016","Luxembourg","Percentage","55 years or over","Females","17.0","b"
"2016","Hungary","Cumulative difference from 2008, in thousands","Total","Total","-253",""
"2016","Hungary","Cumulative difference from 2008, in thousands","Total","Males",":",""
"2016","Hungary","Cumulative difference from 2008, in thousands","Total","Females",":",""
"2016","Hungary","Cumulative difference from 2008, in thousands","Less than 16 years","Total",":",""
"2016","Hungary","Cumulative difference from 2008, in thousands","Less than 16 years","Males",":",""
"2016","Hungary","Cumulative difference from 2008, in thousands","Less than 16 years","Females",":",""
"2016","Hungary","Cumulative difference from 2008, in thousands","From 16 to 24 years","Total",":",""
"2016","Hungary","Cumulative difference from 2008, in thousands","From 16 to 24 years","Males",":",""
"2016","Hungary","Cumulative difference from 2008, in thousands","From 16 to 24 years","Females",":",""
"2016","Hungary","Cumulative difference from 2008, in thousands","From 25 to 54 years","Total",":",""
"2016","Hungary","Cumulative difference from 2008, in thousands","From 25 to 54 years","Males",":",""
"2016","Hungary","Cumulative difference from 2008, in thousands","From 25 to 54 years","Females",":",""
"2016","Hungary","Cumulative difference from 2008, in thousands","55 years or over","Total",":",""
"2016","Hungary","Cumulative difference from 2008, in thousands","55 years or over","Males",":",""
"2016","Hungary","Cumulative difference from 2008, in thousands","55 years or over","Females",":",""
"2016","Hungary","Thousand persons","Total","Total","2,541",""
"2016","Hungary","Thousand persons","Total","Males","1,196",""
"2016","Hungary","Thousand persons","Total","Females","1,345",""
"2016","Hungary","Thousand persons","Less than 16 years","Total","508",""
"2016","Hungary","Thousand persons","Less than 16 years","Males","254",""
"2016","Hungary","Thousand persons","Less than 16 years","Females","254",""
"2016","Hungary","Thousand persons","From 16 to 24 years","Total","338",""
"2016","Hungary","Thousand persons","From 16 to 24 years","Males","180",""
"2016","Hungary","Thousand persons","From 16 to 24 years","Females","157",""
"2016","Hungary","Thousand persons","From 25 to 54 years","Total","969",""
"2016","Hungary","Thousand persons","From 25 to 54 years","Males","470",""
"2016","Hungary","Thousand persons","From 25 to 54 years","Females","499",""
"2016","Hungary","Thousand persons","55 years or over","Total","726",""
"2016","Hungary","Thousand persons","55 years or over","Males","291",""
"2016","Hungary","Thousand persons","55 years or over","Females","434",""
"2016","Hungary","Percentage","Total","Total","26.3",""
"2016","Hungary","Percentage","Total","Males","26.0",""
"2016","Hungary","Percentage","Total","Females","26.5",""
"2016","Hungary","Percentage","Less than 16 years","Total","33.8",""
"2016","Hungary","Percentage","Less than 16 years","Males","33.0",""
"2016","Hungary","Percentage","Less than 16 years","Females","34.5",""
"2016","Hungary","Percentage","From 16 to 24 years","Total","33.1",""
"2016","Hungary","Percentage","From 16 to 24 years","Males","34.5",""
"2016","Hungary","Percentage","From 16 to 24 years","Females","31.6",""
"2016","Hungary","Percentage","From 25 to 54 years","Total","24.8",""
"2016","Hungary","Percentage","From 25 to 54 years","Males","24.1",""
"2016","Hungary","Percentage","From 25 to 54 years","Females","25.6",""
"2016","Hungary","Percentage","55 years or over","Total","22.4",""
"2016","Hungary","Percentage","55 years or over","Males","21.5",""
"2016","Hungary","Percentage","55 years or over","Females","23.1",""
"2016","Malta","Cumulative difference from 2008, in thousands","Total","Total","9",""
"2016","Malta","Cumulative difference from 2008, in thousands","Total","Males",":",""
"2016","Malta","Cumulative difference from 2008, in thousands","Total","Females",":",""
"2016","Malta","Cumulative difference from 2008, in thousands","Less than 16 years","Total",":",""
"2016","Malta","Cumulative difference from 2008, in thousands","Less than 16 years","Males",":",""
"2016","Malta","Cumulative difference from 2008, in thousands","Less than 16 years","Females",":",""
"2016","Malta","Cumulative difference from 2008, in thousands","From 16 to 24 years","Total",":",""
"2016","Malta","Cumulative difference from 2008, in thousands","From 16 to 24 years","Males",":",""
"2016","Malta","Cumulative difference from 2008, in thousands","From 16 to 24 years","Females",":",""
